ave_functions_utilised_from_dlls_imported,bogus_functions,num_blacklisted_functions,num_whitelisted_functions,persistent_reg_key,num_native_functions,label
1.6326530612244898,3.0,3.0,0.0,0.0,0.0,1
2.96,3.0,3.0,0.0,0.0,0.0,1
1.530612244897959,3.0,3.0,0.0,0.0,0.0,1
2.71875,0.0,5.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
39.0,0.0,1.0,0.0,0.0,0.0,1
4.68,15.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
7.25,0.0,1.0,0.0,1.0,0.0,1
7.3125,0.0,1.0,0.0,1.0,0.0,1
6.9375,0.0,1.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
7.3125,0.0,1.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
1.0714285714285714,25.0,4.0,1.0,0.0,2.0,1
1.0714285714285714,25.0,4.0,1.0,0.0,2.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
1.4081632653061225,27.0,4.0,1.0,0.0,2.0,1
1.1785714285714286,26.0,4.0,1.0,0.0,2.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
1.0918367346938775,25.0,4.0,1.0,0.0,2.0,1
1.0918367346938775,25.0,4.0,1.0,0.0,2.0,1
1.25,0.0,0.0,0.0,0.0,0.0,1
1.25,0.0,0.0,0.0,0.0,0.0,1
0.5,1.0,0.0,0.0,0.0,0.0,1
1.25,0.0,0.0,0.0,0.0,0.0,1
1.25,0.0,0.0,0.0,0.0,0.0,1
1.25,0.0,0.0,0.0,0.0,0.0,1
0.5,1.0,0.0,0.0,0.0,0.0,1
1.25,0.0,0.0,0.0,0.0,0.0,1
6.0625,0.0,1.0,0.0,0.0,1.0,1
12.333333333333334,0.0,2.0,0.0,0.0,0.0,1
2.4444444444444446,0.0,0.0,0.0,0.0,0.0,1
2.6666666666666665,0.0,0.0,0.0,0.0,0.0,1
2.777777777777778,0.0,0.0,0.0,0.0,0.0,1
3.000000000000001,17.0,3.0,1.0,1.0,1.0,1
1.28125,4.0,0.0,0.0,-1.0,0.0,1
1.36,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
11.0,22.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.171875,13.0,7.0,2.0,0.0,8.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
4.888888888888889,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
4.0,0.0,0.0,0.0,0.0,0.0,1
1.8979591836734695,25.0,1.0,0.0,1.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.2222222222222223,0.0,0.0,0.0,0.0,0.0,1
7.888888888888888,1.0,1.0,0.0,0.0,0.0,1
4.816326530612245,0.0,2.0,0.0,0.0,0.0,1
5.25,3.0,1.0,0.0,0.0,0.0,1
8.222222222222221,0.0,1.0,0.0,0.0,0.0,1
7.555555555555556,0.0,1.0,0.0,0.0,0.0,1
5.1020408163265305,0.0,2.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
0.3966942148760331,2.0,1.0,0.0,-1.0,3.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
0.5190311418685125,28.0,2.0,1.0,0.0,3.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
17.75,0.0,0.0,0.0,0.0,0.0,1
0.203125,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
9.0,0.0,0.0,0.0,0.0,0.0,1
9.0,0.0,0.0,0.0,0.0,0.0,1
9.0,0.0,0.0,0.0,0.0,0.0,1
9.0,0.0,0.0,0.0,0.0,0.0,1
0.9183673469387752,4.0,3.0,0.0,2.0,0.0,1
0.652892561983471,0.0,0.0,0.0,0.0,0.0,1
3.8,4.0,1.0,0.0,0.0,1.0,1
3.8,4.0,1.0,0.0,0.0,1.0,1
3.8,4.0,1.0,0.0,0.0,1.0,1
0.4444444444444444,1.0,0.0,0.0,0.0,0.0,1
12.0,2.0,0.0,0.0,0.0,8.0,1
36.0,0.0,0.0,0.0,0.0,0.0,1
82.0,67.0,0.0,0.0,0.0,0.0,1
12.0,2.0,0.0,0.0,0.0,8.0,1
94.0,0.0,1.0,0.0,0.0,0.0,1
94.0,0.0,1.0,0.0,0.0,0.0,1
23.75,0.0,1.0,0.0,0.0,0.0,1
94.0,0.0,1.0,0.0,0.0,0.0,1
94.0,0.0,1.0,0.0,0.0,0.0,1
23.75,0.0,1.0,0.0,0.0,0.0,1
94.0,0.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
4.0,0.0,0.0,0.0,0.0,0.0,1
68.0,0.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
33.75,0.0,1.0,0.0,0.0,0.0,1
1.528925619834711,3.0,4.0,0.0,0.0,0.0,1
33.75,0.0,1.0,0.0,0.0,0.0,1
170.0,3.0,2.0,1.0,0.0,0.0,1
33.75,0.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
1.859375,3.0,7.0,0.0,1.0,0.0,1
1.859375,3.0,7.0,0.0,1.0,0.0,1
1.859375,3.0,7.0,0.0,1.0,0.0,1
1.875,3.0,7.0,0.0,1.0,0.0,1
1.859375,3.0,7.0,0.0,1.0,0.0,1
1.859375,3.0,7.0,0.0,1.0,0.0,1
1.859375,3.0,7.0,0.0,1.0,0.0,1
1.875,3.0,7.0,0.0,1.0,0.0,1
1.859375,3.0,7.0,0.0,1.0,0.0,1
1.859375,3.0,7.0,0.0,1.0,0.0,1
0.7851239669421488,0.0,5.0,1.0,1.0,0.0,1
0.3999999999999999,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
3.6800000000000006,6.0,1.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
1.9444444444444444,19.0,1.0,0.0,0.0,1.0,1
0.24,0.0,0.0,0.0,0.0,0.0,1
4.166666666666667,20.0,0.0,0.0,0.0,0.0,1
0.1481481481481482,0.0,1.0,0.0,0.0,0.0,1
2.56,4.0,0.0,0.0,1.0,1.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
2.693877551020408,18.0,1.0,0.0,1.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
0.25,0.0,0.0,0.0,0.0,0.0,1
0.171875,0.0,0.0,0.0,0.0,0.0,1
3.25,25.0,3.0,0.0,0.0,0.0,1
2.453125,36.0,4.0,0.0,0.0,5.0,1
6.08,3.0,4.0,1.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
4.8125,0.0,1.0,0.0,0.0,0.0,1
2.7959183673469385,20.0,4.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
2.7959183673469385,20.0,4.0,1.0,0.0,0.0,1
6.5625,18.0,2.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
5.0,0.0,0.0,0.0,0.0,0.0,1
2.7959183673469385,21.0,4.0,1.0,0.0,0.0,1
39.0,0.0,1.0,0.0,0.0,0.0,1
2.7959183673469385,20.0,4.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
7.5,3.0,4.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
37.5,0.0,1.0,2.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,1
0.1481481481481482,0.0,1.0,0.0,0.0,0.0,1
5.079999999999999,3.0,5.0,0.0,1.0,0.0,1
5.84,1.0,5.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
3.28,3.0,4.0,1.0,0.0,0.0,1
79.0,0.0,0.0,0.0,0.0,0.0,1
19.5,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
2.078125,3.0,4.0,0.0,0.0,0.0,1
2.0,3.0,4.0,0.0,0.0,0.0,1
2.0,3.0,4.0,0.0,0.0,0.0,1
4.08,3.0,4.0,1.0,0.0,0.0,1
2.1234567901234565,3.0,3.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
2.1111111111111107,3.0,3.0,0.0,0.0,0.0,1
12.888888888888888,1.0,1.0,2.0,0.0,0.0,1
12.888888888888888,1.0,1.0,2.0,0.0,0.0,1
12.888888888888888,1.0,1.0,2.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
1.56198347107438,4.0,8.0,0.0,0.0,0.0,1
1.56198347107438,4.0,8.0,0.0,0.0,0.0,1
1.56198347107438,4.0,8.0,0.0,0.0,0.0,1
1.56198347107438,4.0,8.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
1.56198347107438,4.0,8.0,0.0,0.0,0.0,1
6.375,0.0,1.0,0.0,0.0,0.0,1
6.375,0.0,1.0,0.0,0.0,0.0,1
6.375,0.0,1.0,0.0,0.0,0.0,1
31.0,0.0,1.0,0.0,0.0,0.0,1
6.375,0.0,1.0,0.0,0.0,0.0,1
6.375,0.0,1.0,0.0,0.0,0.0,1
1.25,0.0,0.0,0.0,0.0,0.0,1
206.0,146.0,0.0,0.0,0.0,0.0,1
0.888888888888889,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,3.0,1.0,0.0,0.0,1.0,1
133.0,102.0,0.0,0.0,0.0,0.0,1
9.25,113.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.01920438957476,8.0,3.0,1.0,-1.0,0.0,1
0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
0.85,0.0,0.0,0.0,0.0,0.0,1
0.85,0.0,0.0,0.0,0.0,0.0,1
0.85,0.0,0.0,0.0,0.0,0.0,1
0.85,0.0,0.0,0.0,0.0,0.0,1
1.142011834319527,3.0,3.0,0.0,0.0,0.0,1
1.142011834319527,3.0,3.0,0.0,0.0,0.0,1
1.142011834319527,5.0,3.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
7.5,0.0,0.0,0.0,0.0,0.0,1
7.5,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
5.5625,0.0,1.0,0.0,0.0,0.0,1
0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
39.0,0.0,1.0,0.0,0.0,0.0,1
39.0,0.0,1.0,0.0,0.0,0.0,1
39.0,0.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
0.3199999999999999,0.0,0.0,0.0,0.0,0.0,1
0.3199999999999999,0.0,0.0,0.0,0.0,0.0,1
0.3199999999999999,0.0,0.0,0.0,0.0,0.0,1
1.5099999999999998,16.0,0.0,0.0,1.0,1.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
25.0,1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.5714285714285716,3.0,1.0,1.0,-1.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.3703703703703702,3.0,5.0,0.0,0.0,1.0,1
1.3703703703703702,3.0,5.0,0.0,0.0,1.0,1
1.3703703703703702,3.0,5.0,0.0,0.0,1.0,1
1.3703703703703702,3.0,5.0,0.0,0.0,1.0,1
1.3703703703703702,3.0,5.0,0.0,0.0,1.0,1
1.3703703703703702,3.0,5.0,0.0,0.0,1.0,1
1.3703703703703702,3.0,5.0,0.0,0.0,1.0,1
3.194444444444444,3.0,4.0,0.0,0.0,0.0,1
64.0,0.0,1.0,0.0,0.0,0.0,1
64.0,0.0,1.0,0.0,0.0,0.0,1
134.0,0.0,1.0,2.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
2.805555555555556,3.0,5.0,1.0,0.0,0.0,1
20.5,0.0,0.0,0.0,0.0,0.0,1
2.833333333333334,3.0,5.0,1.0,0.0,0.0,1
2.638888888888889,3.0,5.0,1.0,0.0,0.0,1
72.0,0.0,1.0,0.0,0.0,0.0,1
1.75,0.0,0.0,0.0,0.0,0.0,1
2.805555555555556,3.0,5.0,1.0,0.0,0.0,1
3.055555555555556,3.0,5.0,1.0,0.0,0.0,1
2.4166666666666665,0.0,2.0,1.0,0.0,0.0,1
20.5,0.0,1.0,0.0,0.0,0.0,1
4.027777777777779,5.0,4.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
3.25,2.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
5.027777777777778,0.0,1.0,1.0,2.0,0.0,1
4.944444444444445,0.0,1.0,1.0,1.0,0.0,1
0.08,1.0,0.0,0.0,0.0,1.0,1
0.08,1.0,0.0,0.0,0.0,1.0,1
10.444444444444445,3.0,2.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
10.444444444444445,3.0,2.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
10.444444444444445,3.0,2.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.5454545454545454,5.0,6.0,0.0,0.0,2.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
0.08,1.0,0.0,0.0,0.0,1.0,1
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1
19.0,1.0,1.0,0.0,0.0,0.0,1
7.999999999999999,1.0,1.0,0.0,0.0,0.0,1
7.999999999999999,1.0,1.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
7.999999999999999,1.0,1.0,0.0,0.0,0.0,1
1.0612244897959182,29.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
37.0,0.0,0.0,0.0,0.0,0.0,1
4.083333333333333,1.0,1.0,0.0,0.0,0.0,1
4.083333333333333,1.0,1.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
4.083333333333333,1.0,1.0,0.0,0.0,0.0,1
4.083333333333333,1.0,1.0,0.0,0.0,0.0,1
4.083333333333333,1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
3.555555555555556,0.0,1.0,0.0,0.0,0.0,1
32.0,0.0,1.0,0.0,0.0,0.0,1
40.0,0.0,1.0,0.0,0.0,0.0,1
4.0,0.0,0.0,0.0,0.0,0.0,1
32.0,0.0,1.0,0.0,0.0,0.0,1
4.0,0.0,0.0,0.0,0.0,0.0,1
32.0,0.0,1.0,0.0,0.0,0.0,1
32.0,0.0,1.0,0.0,0.0,0.0,1
4.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
0.9400000000000002,0.0,4.0,0.0,-1.0,0.0,1
3.510204081632653,0.0,2.0,1.0,0.0,0.0,1
13.444444444444445,0.0,0.0,0.0,0.0,0.0,1
12.222222222222223,1.0,1.0,0.0,0.0,0.0,1
13.22222222222222,1.0,1.0,0.0,0.0,0.0,1
35.0,0.0,1.0,0.0,0.0,0.0,1
14.77777777777778,2.0,1.0,0.0,0.0,0.0,1
16.22222222222222,0.0,1.0,0.0,0.0,0.0,1
22.75,1.0,1.0,0.0,0.0,0.0,1
24.25,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
2.4320987654320985,4.0,8.0,1.0,0.0,0.0,1
9.8125,3.0,5.0,0.0,0.0,0.0,1
2.4320987654320985,4.0,8.0,1.0,0.0,0.0,1
2.4320987654320985,4.0,8.0,1.0,0.0,0.0,1
0.8395061728395059,0.0,1.0,0.0,0.0,0.0,1
1.9259259259259256,3.0,3.0,0.0,0.0,0.0,1
8.64,17.0,1.0,0.0,2.0,0.0,1
4.159999999999999,0.0,1.0,0.0,0.0,0.0,1
1.5785123966942152,4.0,2.0,1.0,1.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
3.1666666666666665,0.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
2.1604938271604937,3.0,5.0,1.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0826446280991735,8.0,3.0,0.0,1.0,1.0,1
1.0826446280991735,8.0,3.0,0.0,1.0,1.0,1
1.0826446280991735,8.0,3.0,0.0,1.0,1.0,1
0.85,0.0,0.0,0.0,0.0,0.0,1
1.0826446280991735,8.0,3.0,0.0,1.0,1.0,1
1.0826446280991735,8.0,3.0,0.0,1.0,1.0,1
1.0826446280991735,8.0,3.0,0.0,1.0,1.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
3.0,0.0,0.0,0.0,0.0,0.0,1
0.5,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
6.5,4.0,4.0,0.0,0.0,2.0,1
4.816326530612245,5.0,4.0,0.0,1.0,2.0,1
122.0,93.0,0.0,0.0,0.0,0.0,1
122.0,93.0,0.0,0.0,0.0,0.0,1
122.0,93.0,0.0,0.0,0.0,0.0,1
121.0,93.0,0.0,0.0,0.0,0.0,1
115.0,89.0,0.0,0.0,0.0,0.0,1
122.0,93.0,0.0,0.0,0.0,0.0,1
122.0,93.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
3.25,2.0,0.0,0.0,0.0,0.0,1
1.8571428571428572,26.0,1.0,0.0,0.0,1.0,1
7.125,25.0,0.0,1.0,1.0,0.0,1
1.8571428571428572,26.0,1.0,0.0,0.0,1.0,1
7.125,25.0,0.0,1.0,1.0,0.0,1
1.8571428571428572,26.0,1.0,0.0,0.0,1.0,1
7.125,25.0,0.0,1.0,1.0,0.0,1
2.305555555555556,20.0,1.0,0.0,0.0,1.0,1
2.305555555555556,20.0,1.0,0.0,0.0,1.0,1
2.305555555555556,20.0,1.0,0.0,0.0,1.0,1
1.9444444444444444,19.0,1.0,0.0,0.0,1.0,1
1.9444444444444444,19.0,1.0,0.0,0.0,1.0,1
2.305555555555556,20.0,1.0,0.0,0.0,1.0,1
2.305555555555556,20.0,1.0,0.0,0.0,1.0,1
0.24,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
18.5,0.0,0.0,0.0,0.0,0.0,1
1.4489795918367343,0.0,0.0,1.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
10.444444444444445,3.0,2.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.8133333333333332,0.0,0.0,1.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
2.9387755102040813,1.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
0.2314049586776859,2.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,1
2.40625,1.0,4.0,0.0,0.0,0.0,1
2.0,0.0,0.0,0.0,0.0,0.0,1
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
3.3673469387755097,3.0,0.0,1.0,-1.0,0.0,0
